SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,1144 MADISON Ave,Redwood City,CA,94061,,3,3,,1500,4120,1926,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1144-Madison-Ave-94061/home/2056365,MLSListings,,N,Y,37.4742387,-122.2381129
PAST SALE,,Single Family Residential,3646 Highland Ave,Redwood City,CA,94062,126500,3,3,,2090,10200,1957,,61,,,,,http://www.redfin.com/CA/Redwood-City/3646-Highland-Ave-94062/home/1306981,,,N,Y,37.4672537,-122.255884
PAST SALE,,Single Family Residential,192 STANLEY St,Redwood City,CA,94062,,2,1,,1350,7700,1939,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/192-Stanley-St-94062/home/832763,MLSListings,,N,Y,37.4755375,-122.2515412
PAST SALE,,Single Family Residential,244 HILLVIEW Ave,Redwood City,CA,94062,,3,2,,1470,9900,1940,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/244-Hillview-Ave-94062/home/1775451,MLSListings,,N,Y,37.4757966,-122.2489709
PAST SALE,,Single Family Residential,1333 Harrison Ave,Redwood City,CA,94062,11000,2,1,,1530,4704,1937,,7,,,,,http://www.redfin.com/CA/Redwood-City/1333-Harrison-Ave-94062/home/2039288,,,N,Y,37.4756792,-122.2427222
PAST SALE,,Single Family Residential,1817 MADISON Ave,Redwood City,CA,94061,,3,1,,1649,6000,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1817-Madison-Ave-94061/home/834567,MLSListings,,N,Y,37.4700686,-122.2425892
PAST SALE,,Single Family Residential,723 VALOTA Rd,Redwood City,CA,94061,,2,1,,1120,6475,1949,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/723-Valota-Rd-94061/home/1735567,MLSListings,,N,Y,37.471441,-122.2404176
PAST SALE,,Single Family Residential,1157 Fairview Ave,Redwood City,CA,94061,359000,4,3,,1900,6250,1979,,189,,,,,http://www.redfin.com/CA/Redwood-City/1157-Fairview-Ave-94061/home/834647,,,N,Y,37.4660472,-122.240063
PAST SALE,,Single Family Residential,418 Upton St,Redwood City,CA,94062,14000,3,2,,1220,5500,1940,,11,,,,,http://www.redfin.com/CA/Redwood-City/418-Upton-St-94062/home/834069,,,N,Y,37.4718016,-122.2485721
PAST SALE,,Single Family Residential,1117 Truman St,Redwood City,CA,94061,31000,3,2,,2250,8400,1948,,14,,,,,http://www.redfin.com/CA/Redwood-City/1117-Truman-St-94061/home/2058099,,,N,Y,37.4652296,-122.2403511
PAST SALE,,Single Family Residential,3074 HARCROSS Rd,Redwood City,CA,94062,,4,3,,2470,18400,1954,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3074-Harcross-Rd-94062/home/879026,MLSListings,,N,Y,37.4544335,-122.2421239
PAST SALE,,Single Family Residential,3122 Goodwin Ave,Redwood City,CA,94061,315000,4,3,,2360,10520,1979,,133,,,,,http://www.redfin.com/CA/Redwood-City/3122-Goodwin-Ave-94061/home/1296477,,,N,Y,37.455254,-122.2455142
PAST SALE,June-16-2015,Single Family Residential,973 Round Hl,REDWOOD CITY,CA,94061,1910000,4,3,REDWOOD CITY,2082,8470,1957,1545,917,,Sold,,,http://www.redfin.com/CA/Redwood-City/973-Round-Hill-Rd-94061/home/1315719,MLSListings,ML81468687,N,Y,37.4568209,-122.252782
PAST SALE,,Single Family Residential,951 Ruby St,Redwood City,CA,94061,72000,4,2,,2250,5650,1947,,32,,,,,http://www.redfin.com/CA/Redwood-City/951-Ruby-St-94061/home/1424819,,,N,Y,37.4689439,-122.2405062
PAST SALE,,Single Family Residential,3458 DEVON Way,Redwood City,CA,94061,,2,2,,1290,5525,1951,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3458-Devon-Way-94061/home/1295576,MLSListings,,N,Y,37.4682426,-122.2498129
PAST SALE,,Single Family Residential,1070 Alameda de las Pulgas,Redwood City,CA,94061,163500,3,1,,1170,6048,1953,,140,,,,,http://www.redfin.com/CA/Redwood-City/1070-Alameda-de-las-Pulgas-94061/home/1625103,,,N,Y,37.462815,-122.2455142
PAST SALE,,Single Family Residential,930 EMERALD HILL Rd,Redwood City,CA,94061,,4,2,,1490,7700,1957,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/930-Emerald-Hill-Rd-94061/home/2011746,MLSListings,,N,Y,37.4568331,-122.2549534
PAST SALE,,Single Family Residential,1908 MADISON Ave,Redwood City,CA,94061,,3,2,,1300,5400,1947,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1908-Madison-Ave-94061/home/1037015,MLSListings,,N,Y,37.4699213,-122.2435642
PAST SALE,,Single Family Residential,1037 Taft St,Redwood City,CA,94061,259000,3,2,,1260,2880,1946,,206,,,,,http://www.redfin.com/CA/Redwood-City/1037-Taft-St-94061/home/834683,,,N,Y,37.4678031,-122.240473
PAST SALE,December-20-2017,Single Family Residential,350 Alameda De Las Pulgas,REDWOOD CITY,CA,94062,3050000,4,4.5,REDWOOD CITY,5430,12500,2007,627,562,,Sold,,,http://www.redfin.com/CA/Redwood-City/350-Alameda-de-las-Pulgas-94062/home/833616,MLSListings,ML81673024,N,Y,37.4733674,-122.2509873
PAST SALE,,Single Family Residential,2623 Brewster Ave,Redwood City,CA,94062,29000,2,1,,970,6975,1937,,30,,,,,http://www.redfin.com/CA/Redwood-City/2623-Brewster-Ave-94062/home/2058079,,,N,Y,37.4762064,-122.2495913
PAST SALE,May-4-2018,Single Family Residential,412 Myrtle St,REDWOOD CITY,CA,94062,1650000,2,1,REDWOOD CITY,1450,6850,1927,492,1138,,Sold,,,http://www.redfin.com/CA/Redwood-City/412-Myrtle-St-94062/home/834474,MLSListings,ML81698262,N,Y,37.4765357,-122.2423676
PAST SALE,,Single Family Residential,1021 Taft St,Redwood City,CA,94061,270000,4,3,,2741,5500,1948,,99,,,,,http://www.redfin.com/CA/Redwood-City/1021-Taft-St-94061/home/832275,,,N,Y,37.4680665,-122.2406835
PAST SALE,December-13-2016,Single Family Residential,1000 Junipero Ave,REDWOOD CITY,CA,94061,1100000,2,1.5,REDWOOD CITY,1110,5700,1952,999,991,,Sold,,,http://www.redfin.com/CA/Redwood-City/1000-Junipero-Ave-94061/home/1633403,MLSListings,ML81631083,N,Y,37.4691298,-122.2400187
PAST SALE,May-30-2018,Single Family Residential,1288 Fairview Ave,REDWOOD CITY,CA,94061,1660000,3,2.5,REDWOOD CITY,1630,6210,1954,466,1018,,Sold,,,http://www.redfin.com/CA/Redwood-City/1288-Fairview-Ave-94061/home/1870921,MLSListings,ML81701594,N,Y,37.4638877,-122.2379357
PAST SALE,,Single Family Residential,2829 Carson St,Redwood City,CA,94061,54500,4,3,,3150,9548,1951,,17,,,,,http://www.redfin.com/CA/Redwood-City/2829-Carson-St-94061/home/1802398,,,N,Y,37.45853,-122.2425006
PAST SALE,,Single Family Residential,506 Sequoia Ave,Redwood City,CA,94061,2100000,3,2,,1770,11770,1925,,1186,,,,,http://www.redfin.com/CA/Redwood-City/506-Sequoia-Ave-94061/home/2032440,,,N,Y,37.4502404,-122.2224445
PAST SALE,,Townhouse,105 POSITANO Cir #103,Redwood City,CA,94065,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/105-Positano-Cir-94065/unit-103/home/105501005,MLSListings,,N,Y,37.5446389,-122.241651
PAST SALE,November-21-2014,Single Family Residential,1138 OLIVER St,Redwood City,CA,94061,932500,3,2,Redwood City,1260,5700,1942,1752,740,,Sold,,,http://www.redfin.com/CA/Redwood-City/1138-Oliver-St-94061/home/1816318,MLSListings,ML81433486,N,Y,37.4695297,-122.236462
PAST SALE,,Single Family Residential,1603 Roosevelt Ave,Redwood City,CA,94061,235000,3,2,,1600,3045,1927,,147,,,,,http://www.redfin.com/CA/Redwood-City/1603-Roosevelt-Ave-94061/home/1371145,,,N,Y,37.4693197,-122.2374592
PAST SALE,,Single Family Residential,2025 Helena Way,Redwood City,CA,94061,138000,3,2,,1510,6540,1957,,91,,,,,http://www.redfin.com/CA/Redwood-City/2025-Helena-Way-94061/home/1980206,,,N,Y,37.4475555,-122.2280074
PAST SALE,,Single Family Residential,411 Topaz St,Redwood City,CA,94062,57500,3,2,,1570,5250,1951,,37,,,,,http://www.redfin.com/CA/Redwood-City/411-Topaz-St-94062/home/832929,,,N,Y,37.4727453,-122.2476857
PAST SALE,,Single Family Residential,2663 Brewster Ave,Redwood City,CA,94062,115000,2,1,,890,5916,1940,,129,,,,,http://www.redfin.com/CA/Redwood-City/2663-Brewster-Ave-94062/home/1694860,,,N,Y,37.4757045,-122.2502561
PAST SALE,,Single Family Residential,506 BERESFORD Ave,Redwood City,CA,94061,,3,3,,2120,17850,1953,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/506-Beresford-Ave-94061/home/1892839,MLSListings,,N,Y,37.4514207,-122.2215801
PAST SALE,,Townhouse,108 Camerota Way,Redwood City,CA,94065,291000,3,2.5,,1363,,1996,,213,,,,,http://www.redfin.com/CA/Redwood-City/108-Camerota-Way-94065/home/28787876,,,N,Y,37.544014,-122.242143
PAST SALE,April-11-2016,Single Family Residential,2826 Kensington Rd,Redwood City,CA,94061,1285000,3,2,Redwood City,1455,8704,1952,1245,883,,Sold,,,http://www.redfin.com/CA/Redwood-City/2826-Kensington-Rd-94061/home/147069032,Bridge MLS,40732783,N,Y,37.4569157,-122.2394426
PAST SALE,,Single Family Residential,1170 Junipero Ave,Redwood City,CA,94061,318000,3,1,,1050,6200,1950,,303,,,,,http://www.redfin.com/CA/Redwood-City/1170-Junipero-Ave-94061/home/832367,,,N,Y,37.4672938,-122.2379357
PAST SALE,,Single Family Residential,428 Myrtle St,Redwood City,CA,94062,100000,4,2,,2635,7228,1928,,38,,,,,http://www.redfin.com/CA/Redwood-City/428-Myrtle-St-94062/home/1761382,,,N,Y,37.4763547,-122.2421017
PAST SALE,,Single Family Residential,3613 McNulty Way,Redwood City,CA,94061,165000,3,2,,1740,6678,1957,,95,,,,,http://www.redfin.com/CA/Redwood-City/3613-McNulty-Way-94061/home/1462525,,,N,Y,37.4613988,-122.2533581
PAST SALE,,Single Family Residential,466 St Francis St,Redwood City,CA,94062,230000,4,3,,2280,10140,1938,,101,,,,,http://www.redfin.com/CA/Redwood-City/466-St-Francis-St-94062/home/2051448,,,N,Y,37.4729847,-122.2427222
PAST SALE,,Single Family Residential,1246 Fernside St,Redwood City,CA,94061,142000,3,3,,1450,6270,1951,,98,,,,,http://www.redfin.com/CA/Redwood-City/1246-Fernside-St-94061/home/1202517,,,N,Y,37.4593476,-122.2454699
PAST SALE,,Single Family Residential,2820 KENSINGTON Rd,Redwood City,CA,94061,,3,2,,1310,7700,1952,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/2820-Kensington-Rd-94061/home/2050674,MLSListings,,N,Y,37.4568948,-122.2392653
PAST SALE,,Single Family Residential,1604 MARYLAND St,Redwood City,CA,94061,,3,1,,1020,6540,1952,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1604-Maryland-St-94061/home/1277317,MLSListings,,N,Y,37.4565026,-122.238955
PAST SALE,,Other,1923 Jefferson Ave,Redwood City,CA,94062,528000,,,,,6950,1920,,,,,,,http://www.redfin.com/CA/Redwood-City/1923-Jefferson-Ave-94062/home/1306609,,,N,Y,37.4763656,-122.2373041
PAST SALE,,Single Family Residential,3670 Altamont Way,Redwood City,CA,94062,89000,3,2,,2400,14500,1950,,37,,,,,http://www.redfin.com/CA/Redwood-City/3670-Altamont-Way-94062/home/2050569,,,N,Y,37.4669376,-122.253912
PAST SALE,,Single Family Residential,3547 Altamont Way,Redwood City,CA,94062,230000,4,3,,2280,6939,1959,,101,,,,,http://www.redfin.com/CA/Redwood-City/3547-Altamont-Way-94062/home/1991834,,,N,Y,37.465654,-122.2500788
PAST SALE,,Single Family Residential,955 PLEASANT HILL Rd,Redwood City,CA,94061,,3,2,,2740,6300,1956,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/955-Pleasant-Hill-Rd-94061/home/833905,MLSListings,,N,Y,37.458323,-122.2520287
PAST SALE,,Single Family Residential,949 STONY HILL Rd,Redwood City,CA,94061,,4,3,,1990,7700,1957,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/949-Stony-Hill-Rd-94061/home/1882078,MLSListings,,N,Y,37.4578569,-122.2527599
PAST SALE,,Single Family Residential,298 ALAMEDA,Redwood City,CA,94062,,4,3,,2660,15000,1936,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/298-Alameda-de-las-Pulgas-94062/home/2020048,MLSListings,,N,Y,37.4756516,-122.2509208
PAST SALE,,Single Family Residential,918 Taft St,Redwood City,CA,94061,900000,4,2,,2034,8151,1950,,442,,,,,http://www.redfin.com/CA/Redwood-City/918-Taft-St-94061/home/1870894,,,N,Y,37.4685734,-122.2419688
PAST SALE,,Single Family Residential,1191 Ruby St,Redwood City,CA,94061,130000,,,,,7070,,,,,,,,http://www.redfin.com/CA/Redwood-City/1191-Ruby-St-94061/home/1551153,,,N,Y,37.4664974,-122.237847
PAST SALE,,Single Family Residential,1432 ROOSEVELT Ave,Redwood City,CA,94061,,5,3,,3360,13350,1907,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1432-Roosevelt-Ave-94061/home/832548,MLSListings,,N,Y,37.4702899,-122.2373152
PAST SALE,,Single Family Residential,832 CANYON Rd,Redwood City,CA,94062,,2,2,,1580,11100,1952,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/832-Canyon-Rd-94062/home/838907,MLSListings,,N,Y,37.4686412,-122.2514526
PAST SALE,,Single Family Residential,2774 Hastings Ave,Redwood City,CA,94061,317000,3,2,,1650,6200,1953,,192,,,,,http://www.redfin.com/CA/Redwood-City/2774-Hastings-Ave-94061/home/839509,,,N,Y,37.4625767,-122.2461125
PAST SALE,,Single Family Residential,2950 Mcgarvey Ave,Redwood City,CA,94061,415000,4,3,,3170,7245,1954,,131,,,,,http://www.redfin.com/CA/Redwood-City/2950-Mcgarvey-Ave-94061/home/1249645,,,N,Y,37.4623659,-122.2482175
PAST SALE,,Single Family Residential,1217 Fernside St,Redwood City,CA,94061,57500,3,2,,1490,6272,1951,,39,,,,,http://www.redfin.com/CA/Redwood-City/1217-Fernside-St-94061/home/2051464,,,N,Y,37.4601784,-122.2456915
PAST SALE,,Single Family Residential,1108 EDEN BOWER Ln,Redwood City,CA,94061,,4,3,,2360,9775,1964,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1108-Eden-Bower-Ln-94061/home/876879,MLSListings,,N,Y,37.4504397,-122.255175
PAST SALE,,Single Family Residential,2794 Sussex Way,Redwood City,CA,94061,29000,4,2,,1560,6360,1952,,19,,,,,http://www.redfin.com/CA/Redwood-City/2794-Sussex-Way-94061/home/1926859,,,N,Y,37.4554297,-122.2373152
PAST SALE,July-27-2017,Single Family Residential,931 Round Hill Rd,REDWOOD CITY,CA,94061,1825000,4,3,REDWOOD CITY,2190,7840,1957,773,833,,Sold,,,http://www.redfin.com/CA/Redwood-City/931-Round-Hill-Rd-94061/home/1616976,MLSListings,ML81656568,N,Y,37.4576811,-122.2538899
PAST SALE,,Single Family Residential,3754 Farm Hill Blvd,Redwood City,CA,94061,315000,3,2,,1300,7659,1957,,242,,,,,http://www.redfin.com/CA/Redwood-City/3754-Farm-Hill-Blvd-94061/home/1967715,,,N,Y,37.4561661,-122.2508765
PAST SALE,,Single Family Residential,440 Alameda de las Pulgas,Redwood City,CA,94062,267500,3,2,,1580,6050,1947,,169,,,,,http://www.redfin.com/CA/Redwood-City/440-Alameda-de-las-Pulgas-94062/home/836185,,,N,Y,37.4715629,-122.2497243
PAST SALE,,Single Family Residential,518 KING St,Redwood City,CA,94062,,3,2,,1500,6500,1937,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/518-King-St-94062/home/1823368,MLSListings,,N,Y,37.4762198,-122.2398414
PAST SALE,,Single Family Residential,3567 HIGHLAND Ave,Redwood City,CA,94062,,4,2,,1790,7192,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3567-Highland-Ave-94062/home/2020039,MLSListings,,N,Y,37.4673782,-122.253203
PAST SALE,July-6-2012,Single Family Residential,427 AVENUE DEL ORA,Redwood City,CA,94062,650000,3,2,Redwood City,1750,5700,1925,2620,371,,Sold,,,http://www.redfin.com/CA/Redwood-City/427-Ave-Del-Ora-94062/home/1231783,MLSListings,ML81204496,N,Y,37.4758737,-122.2429438
PAST SALE,,Single Family Residential,736 QUARTZ St,Redwood City,CA,94061,,3,2,,1360,6000,1937,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/736-Quartz-St-94061/home/1497505,MLSListings,,N,Y,37.4703987,-122.2412597
PAST SALE,,Single Family Residential,498 ALAMEDA,Redwood City,CA,94062,,3,2,,1479,6050,1947,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/498-Alameda-de-las-Pulgas-94062/home/834161,MLSListings,,N,Y,37.470836,-122.2487937
PAST SALE,,Single Family Residential,539 Hillcrest Dr,Emerald Hills,CA,94062,275000,3,1,,1010,6555,1948,,272,,,,,http://www.redfin.com/CA/Emerald-Hills/539-Hillcrest-Dr-94062/home/1213056,,,N,Y,37.4704801,-122.2517739
PAST SALE,,Single Family Residential,728 Crompton Rd,Redwood City,CA,94061,280000,5,4.5,,2500,7125,1951,,112,,,,,http://www.redfin.com/CA/Redwood-City/728-Crompton-Rd-94061/home/1700265,,,N,Y,37.4662541,-122.247863
PAST SALE,,Single Family Residential,2214 ROOSEVELT Ave,Redwood City,CA,94061,,3,2,,1380,5992,1952,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/2214-Roosevelt-Ave-94061/home/1424869,MLSListings,,N,Y,37.4649085,-122.2418358
PAST SALE,,Single Family Residential,2333 Carson St,Redwood City,CA,94061,165000,4,2,,2470,7770,1950,,67,,,,,http://www.redfin.com/CA/Redwood-City/2333-Carson-St-94061/home/1959056,,,N,Y,37.4622973,-122.2387334
PAST SALE,,Single Family Residential,3042 MULLER Ct,Redwood City,CA,94061,,4,3,,1917,10600,1954,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3042-Muller-Ct-94061/home/879016,MLSListings,,N,Y,37.4555835,-122.2420352
PAST SALE,July-6-2018,Single Family Residential,128 Stanley St,REDWOOD CITY,CA,94062,1550000,3,1,REDWOOD CITY,1120,5000,1951,429,1384,,Sold,,,http://www.redfin.com/CA/Redwood-City/128-Stanley-St-94062/home/832746,MLSListings,ML81707167,N,Y,37.4764765,-122.2530036
PAST SALE,October-30-2018,Single Family Residential,3407 Jefferson Ave,REDWOOD CITY,CA,94062,1062000,2,1,REDWOOD CITY,780,3120,1951,313,1362,,Sold,,,http://www.redfin.com/CA/Redwood-City/3407-Jefferson-Ave-94062/home/1015353,MLSListings,ML81717732,N,Y,37.4688359,-122.2489709
PAST SALE,June-20-2018,Single Family Residential,623 Upton St,REDWOOD CITY,CA,94061,1200000,3,3,REDWOOD CITY,1370,4620,1933,445,876,,Sold,,,http://www.redfin.com/CA/Redwood-City/623-Upton-St-94061/home/1802373,MLSListings,ML81705988,N,Y,37.4698888,-122.2455142
PAST SALE,July-18-2017,Single Family Residential,1912 Cordilleras Rd,REDWOOD CITY,CA,94062,2097000,3,3.5,REDWOOD CITY,3200,22260,1955,782,655,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/1912-Cordilleras-Rd-94062/home/1643565,MLSListings,ML81652147,N,Y,37.4737052,-122.2675599
PAST SALE,March-26-2018,Single Family Residential,508 Oak Park Way,REDWOOD CITY,CA,94062,4300000,4,4.5,REDWOOD CITY,4874,20133,2018,531,882,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/508-Oak-Park-Way-94062/home/144914819,MLSListings,ML81693715,N,Y,37.4620817,-122.2740275
PAST SALE,October-31-2017,Single Family Residential,631 Hillcrest Way,REDWOOD CITY,CA,94062,1665000,3,2,REDWOOD CITY,2280,13315,1983,677,730,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/631-Hillcrest-Way-94062/home/1556651,MLSListings,ML81678234,N,Y,37.4633245,-122.2707188
PAST SALE,,Single Family Residential,738 GLENMERE Way,Redwood City,CA,94062,,3,2,,2550,20228,1986,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/738-Glenmere-Way-94062/home/1995857,MLSListings,,N,Y,37.4593984,-122.2712817
PAST SALE,June-23-2012,Townhouse,4062 FARM HILL Blvd #1,Redwood City,CA,94061,435000,2,2,Redwood City,1332,,1970,2633,327,487,Sold,,,http://www.redfin.com/CA/Redwood-City/4062-Farm-Hill-Blvd-94061/unit-1/home/113816889,MLSListings,ML81212088,N,Y,37.4497732,-122.2608026
PAST SALE,November-6-2017,Single Family Residential,2029 Cordilleras Rd,REDWOOD CITY,CA,94062,2100000,4,3,REDWOOD CITY,1933,7520,2017,671,1086,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/2029-Cordilleras-Rd-94062/home/143940439,MLSListings,ML81679816,N,Y,37.4735755,-122.2722451
PAST SALE,,Single Family Residential,12200 Skyline Blvd,Redwood City,CA,94062,95000,3,2,,3260,44867,1975,,29,,,,,http://www.redfin.com/CA/Redwood-City/12200-Skyline-Blvd-94062/home/1776231,,,N,Y,37.46841558,-122.3510423
PAST SALE,,Single Family Residential,548 Canyon Rd,Emerald Hills,CA,94062,415000,4,2,,3880,15115,1949,,107,,,,,http://www.redfin.com/CA/Emerald-Hills/548-Canyon-Rd-94062/home/1870875,,,N,Y,37.4735053,-122.2611571
PAST SALE,,Single Family Residential,1828 CORDILLERAS Rd,Redwood City,CA,94062,,4,3,,2980,10300,1953,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/1828-Cordilleras-Rd-94062/home/1406960,MLSListings,,N,Y,37.4734799,-122.2649235
PAST SALE,,Condo/Co-op,4032 Farm Hill Blvd #7,Redwood City,CA,94061,192500,2,2,,1016,,1973,,189,,,,,http://www.redfin.com/CA/Redwood-City/4032-Farm-Hill-Blvd-94061/unit-7/home/1064110,,,N,Y,37.4511581,-122.2615573
PAST SALE,,Single Family Residential,3503 Oak Knoll Dr,Emerald Hills,CA,94062,750000,4,3,,5890,26290,1991,,127,,,,,http://www.redfin.com/CA/Emerald-Hills/3503-Oak-Knoll-Dr-94062/home/827522,,,N,Y,37.4645472,-122.2623092
PAST SALE,,Single Family Residential,770 Hillcrest Way,Emerald Hills,CA,94062,40000,4,4,,2750,8550,1986,,15,,,,,http://www.redfin.com/CA/Emerald-Hills/770-Hillcrest-Way-94062/home/874597,,,N,Y,37.4625493,-122.2656103
PAST SALE,April-18-2017,Single Family Residential,4155 Jefferson Ave,REDWOOD CITY,CA,94062,2700000,6,3.5,REDWOOD CITY,4010,42515,1966,873,673,,Sold,,,http://www.redfin.com/CA/Redwood-City/4155-Jefferson-Ave-94062/home/878645,MLSListings,ML81641950,N,Y,37.452759,-122.2670946
PAST SALE,,Single Family Residential,512 Summit Dr,Emerald Hills,CA,94062,32900,2,2,,1840,18900,1961,,18,,,,,http://www.redfin.com/CA/Emerald-Hills/512-Summit-Dr-94062/home/827676,,,N,Y,37.4691834,-122.2619547
PAST SALE,,Single Family Residential,3947 Jefferson Ave,Emerald Hills,CA,94062,535000,4,4,,3160,6850,1988,,169,,,,,http://www.redfin.com/CA/Emerald-Hills/3947-Jefferson-Ave-94062/home/2011718,,,N,Y,37.4600635,-122.2625307
PAST SALE,,Single Family Residential,752 VERNAL,Redwood City,CA,94062,,4,4,,3010,8340,1989,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/752-Vernal-Way-94062/home/874897,MLSListings,,N,Y,37.4634706,-122.2667623
PAST SALE,,Vacant Land,,,CA,,613000,,,,,11600,,,,,,,,http://www.redfin.com/CA/Unknown/Unknown-Unknown/home/161181092,,,N,Y,37.461394,-122.267217
PAST SALE,,Single Family Residential,2511 Park Rd,Emerald Hills,CA,94062,245000,1,1,,960,15195,1924,,255,,,,,http://www.redfin.com/CA/Emerald-Hills/2511-Park-Rd-94062/home/2017087,,,N,Y,37.4670512,-122.2667401
PAST SALE,,Single Family Residential,1012 LAKEVIEW Way,Redwood City,CA,94062,,3,4,,3890,10409,1927,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/1012-Lakeview-Way-94062/home/830384,MLSListings,,N,Y,37.4579845,-122.2596505
PAST SALE,July-28-2017,Single Family Residential,1 Woodleaf Ave,REDWOOD CITY,CA,94061,2137500,4,2.5,REDWOOD CITY,3362,20100,1986,772,636,130,Sold,,,http://www.redfin.com/CA/Redwood-City/1-Woodleaf-Ave-94061/home/2058182,MLSListings,ML81648200,N,Y,37.4502034,-122.260005
PAST SALE,,Condo/Co-op,4016 Farm Hill Blvd #201,Redwood City,CA,94061,48000,3,2,,1157,,1973,,41,,,,,http://www.redfin.com/CA/Redwood-City/4016-Farm-Hill-Blvd-94061/unit-201/home/1157697,,,N,Y,37.4511581,-122.2615573
PAST SALE,,Single Family Residential,11 W SUMMIT Dr,Redwood City,CA,94062,,3,3,,2480,9165,1948,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/11-W-Summit-Dr-94062/home/1567365,MLSListings,,N,Y,37.4699077,-122.2678036
PAST SALE,,Vacant Land,,,CA,,35000,,,,,7320,,,,,,,,http://www.redfin.com/CA/Unknown/Unknown-Unknown/home/161291451,,,N,Y,37.462646,-122.261754
PAST SALE,,Single Family Residential,535 Eastview Way,Woodside,CA,94062,450000,2,1,,2200,60113,1995,,205,,,,,http://www.redfin.com/CA/Woodside/535-Eastview-Way-94062/home/1471060,,,N,Y,37.4584496,-122.2782598
PAST SALE,October-21-2016,Single Family Residential,10 W Summit Dr,REDWOOD CITY,CA,94062,1725000,3,2.5,REDWOOD CITY,3240,9025,1992,1052,532,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/10-W-Summit-Dr-94062/home/1193313,MLSListings,ML81612973,N,Y,37.4703017,-122.2674934
PAST SALE,,Single Family Residential,418 Summit Dr,Emerald Hills,CA,94062,380000,4,2,,1750,12309,1942,,217,,,,,http://www.redfin.com/CA/Emerald-Hills/418-Summit-Dr-94062/home/1995647,,,N,Y,37.4692391,-122.2654552
PAST SALE,September-8-2016,Single Family Residential,514 Sunset Way,REDWOOD CITY,CA,94062,1625000,3,2.5,REDWOOD CITY,2400,9840,1987,1095,677,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/514-Sunset-Way-94062/home/1575428,MLSListings,ML81586947,N,Y,37.4613016,-122.2741837
PAST SALE,,Single Family Residential,532 Oak Park Way,Emerald Hills,CA,94062,50000,2,3,,2830,22300,1983,,18,,,,,http://www.redfin.com/CA/Emerald-Hills/532-Oak-Park-Way-94062/home/1445204,,,N,Y,37.4626171,-122.2744717
PAST SALE,,Single Family Residential,346 Lakeview Way,Emerald Hills,CA,94062,285000,2,1,,810,13830,1947,,352,,,,,http://www.redfin.com/CA/Emerald-Hills/346-Lakeview-Way-94062/home/1071328,,,N,Y,37.4711449,-122.2703734
PAST SALE,,Single Family Residential,750 Glenmere Way,Emerald Hills,CA,94062,585000,4,3,,3270,10965,1989,,179,,,,,http://www.redfin.com/CA/Emerald-Hills/750-Glenmere-Way-94062/home/1524576,,,N,Y,37.4596129,-122.2706392
